id,query,success,error
1204,"select drivers_1.dob, constructor_standings_1.raceid, drivers_1.forename, sum( results_1.position), races_1.year from constructor_standings as constructor_standings_1 inner join races as races_1 inner join drivers as drivers_1 on (races_1.raceid = drivers_1.driverid ) on (constructor_standings_1.constructorstandingsid = races_1.raceid ) inner join results as results_1 on (races_1.raceid = results_1.resultid ) where results_1.rank is not NULL group by drivers_1.dob, constructor_standings_1.raceid, drivers_1.forename, races_1.year limit 1;",YES,""
1205,"select drivers_1.nationality from drivers as drivers_1 inner join constructors as constructors_1 on (drivers_1.driverid = constructors_1.constructorid ) where drivers_1.driverref is not NULL limit 25;",YES,""
1206,"select min( drivers_1.driverid), drivers_1.surname from drivers as drivers_1 where drivers_1.nationality is not NULL group by drivers_1.surname limit 21;",YES,""
1207,"select drivers_2.nationality from drivers as drivers_1 inner join drivers as drivers_2 on (drivers_1.driverid = drivers_2.driverid ) where drivers_1.driverid <= drivers_2.driverid limit 42;",YES,""
1208,"select constructor_standings_3.constructorstandingsid from constructor_standings as constructor_standings_1 inner join qualifying as qualifying_1 inner join constructor_standings as constructor_standings_2 on (qualifying_1.qualifyid = constructor_standings_2.constructorstandingsid ) inner join constructor_standings as constructor_standings_3 on (constructor_standings_2.constructorstandingsid = constructor_standings_3.constructorstandingsid ) on (constructor_standings_1.constructorstandingsid = constructor_standings_2.constructorstandingsid ) where constructor_standings_3.date is not NULL limit 23;",YES,""
1209,"select constructor_standings_1.date, constructor_standings_1.raceid, constructor_standings_1.constructorid, max( constructor_standings_1.date), min( constructor_standings_1.date), min( constructor_standings_1.date), constructor_standings_1.points, constructor_standings_1.constructorid, constructor_standings_1.date, constructor_standings_1.position, constructor_standings_1.raceid, constructor_standings_1.date, constructor_standings_1.wins, constructor_standings_1.wins, constructor_standings_1.constructorstandingsid from constructor_standings as constructor_standings_1 where constructor_standings_1.raceid is not NULL group by constructor_standings_1.date, constructor_standings_1.raceid, constructor_standings_1.constructorid, constructor_standings_1.points, constructor_standings_1.constructorid, constructor_standings_1.date, constructor_standings_1.position, constructor_standings_1.raceid, constructor_standings_1.date, constructor_standings_1.wins, constructor_standings_1.wins, constructor_standings_1.constructorstandingsid limit 25;",YES,""
1210,"select standings_1.date from standings as standings_1 where standings_1.points <= standings_1.points limit 23;",YES,""
1211,"select circuits_1.name, max( circuits_1.name), circuits_1.name, circuits_1.circuitref, circuits_1.circuitid, circuits_1.location, circuits_1.lng from circuits as circuits_1 where circuits_1.circuitref is not NULL group by circuits_1.name, circuits_1.name, circuits_1.circuitref, circuits_1.circuitid, circuits_1.location, circuits_1.lng limit 28;",YES,""
1212,"select constructors_1.nationality, constructors_1.nationality, constructors_1.nationality, constructors_1.nationality, max( constructors_1.name), constructors_1.constructorid, constructors_1.nationality, constructors_1.name, constructors_1.nationality, constructors_1.constructorid, min( constructors_1.constructorid), constructors_1.name, count( constructors_1.constructorid), constructors_1.name, constructors_1.nationality, max( constructors_1.name), min( constructors_1.constructorid), min( constructors_1.name), constructors_1.nationality, constructors_1.constructorid, constructors_1.constructorid, constructors_1.nationality, constructors_1.constructorid, constructors_1.name from constructors as constructors_1 where constructors_1.constructorid is not NULL group by constructors_1.nationality, constructors_1.nationality, constructors_1.nationality, constructors_1.nationality, constructors_1.constructorid, constructors_1.nationality, constructors_1.name, constructors_1.nationality, constructors_1.constructorid, constructors_1.name, constructors_1.name, constructors_1.nationality, constructors_1.nationality, constructors_1.constructorid, constructors_1.constructorid, constructors_1.nationality, constructors_1.constructorid, constructors_1.name limit 13;",YES,""
1213,"select results_1.position, results_1.milliseconds from results as results_1 where results_1.laps is not NULL limit 30;",YES,""
1214,"select races_1.circuitid, qualifying_1.driverid, qualifying_1.number, races_1.date, qualifying_1.driverid, qualifying_1.constructorid, qualifying_1.raceid from races as races_1 inner join constructors as constructors_1 inner join qualifying as qualifying_1 on (constructors_1.constructorid = qualifying_1.qualifyid ) on (races_1.raceid = qualifying_1.qualifyid ) where constructors_1.name is not NULL limit 25;",YES,""
1215,"select circuits_1.lat, circuits_1.lng from circuits as circuits_1 where circuits_1.alt is not NULL limit 35;",YES,""
1216,"select drivers_1.surname, results_1.laps, results_1.driverid, drivers_1.dob, drivers_1.code, max( results_1.grid), results_1.raceid, results_1.position, avg( results_1.fastestlap), drivers_1.forename, results_1.raceid from drivers as drivers_1 inner join results as results_1 on (drivers_1.driverid = results_1.resultid ) where results_1.grid is not NULL group by drivers_1.surname, results_1.laps, results_1.driverid, drivers_1.dob, drivers_1.code, results_1.raceid, results_1.position, drivers_1.forename, results_1.raceid limit 17;",YES,""
1217,"select results_1.number, results_1.milliseconds, results_1.fastestlap, max( results_1.date) from qualifying as qualifying_1 inner join circuits as circuits_1 on (qualifying_1.qualifyid = circuits_1.circuitid ) inner join results as results_1 on (qualifying_1.qualifyid = results_1.resultid ) where circuits_1.name = circuits_1.location group by results_1.number, results_1.milliseconds, results_1.fastestlap limit 25;",YES,""
1218,"select max( constructor_results_1.date), min( constructors_1.constructorid), constructor_results_1.raceid, max( constructor_results_1.date), min( constructor_results_1.date), constructor_results_1.date, constructor_results_1.date, constructors_1.nationality, max( constructors_1.name), constructors_1.name, constructor_results_1.constructorid, constructors_1.nationality, constructor_results_1.date, constructors_1.nationality, max( constructor_results_1.points), min( constructor_results_1.points), constructor_results_1.points, constructor_results_1.constructorresultsid, constructor_results_1.date, constructors_1.constructorref from constructor_results as constructor_results_1 inner join constructors as constructors_1 on (constructor_results_1.constructorresultsid = constructors_1.constructorid ) where constructor_results_1.date > constructor_results_1.date group by constructor_results_1.raceid, constructor_results_1.date, constructor_results_1.date, constructors_1.nationality, constructors_1.name, constructor_results_1.constructorid, constructors_1.nationality, constructor_results_1.date, constructors_1.nationality, constructor_results_1.points, constructor_results_1.constructorresultsid, constructor_results_1.date, constructors_1.constructorref limit 39;",YES,""
1219,"select drivers_1.code, drivers_1.forename from drivers as drivers_1 where drivers_1.nationality is not NULL limit 4;",YES,""
1220,"select circuits_1.lat, count( circuits_1.lng), circuits_1.circuitref, circuits_1.lat, circuits_1.alt, circuits_1.circuitid, min( circuits_1.circuitref) from circuits as circuits_1 where circuits_1.alt is not NULL group by circuits_1.lat, circuits_1.circuitref, circuits_1.lat, circuits_1.alt, circuits_1.circuitid limit 8;",YES,""
1221,"select drivers_1.dob, drivers_1.surname, drivers_1.nationality, drivers_1.code, max( drivers_1.forename), drivers_1.driverid, drivers_1.dob, drivers_1.forename, drivers_1.dob, min( drivers_1.driverref), drivers_1.dob, sum( drivers_1.driverid), drivers_1.driverid, drivers_1.driverid from drivers as drivers_1 where drivers_1.dob > drivers_1.dob group by drivers_1.dob, drivers_1.surname, drivers_1.nationality, drivers_1.code, drivers_1.driverid, drivers_1.dob, drivers_1.forename, drivers_1.dob, drivers_1.dob, drivers_1.driverid, drivers_1.driverid limit 37;",YES,""
1222,"select results_1.positionorder, qualifying_1.position, min( qualifying_1.date), min( results_1.date) from results as results_1 inner join qualifying as qualifying_1 on (results_1.resultid = qualifying_1.qualifyid ) where results_1.date > qualifying_1.date group by results_1.positionorder, qualifying_1.position limit 41;",YES,""
1223,"select constructor_standings_1.points, constructor_standings_1.wins, constructor_standings_1.constructorstandingsid, constructor_standings_1.constructorstandingsid, constructor_standings_1.wins, constructor_standings_1.wins from constructor_standings as constructor_standings_1 where constructor_standings_1.wins is not NULL limit 4;",YES,""
1224,"select races_1.time, races_1.raceid, qualifying_1.qualifyid, max( constructor_standings_1.points), constructor_standings_1.points, min( races_1.date), avg( qualifying_1.position), qualifying_1.raceid, qualifying_1.driverid, constructor_standings_1.points from constructor_standings as constructor_standings_1 inner join qualifying as qualifying_1 on (constructor_standings_1.constructorstandingsid = qualifying_1.qualifyid ) inner join races as races_1 on (constructor_standings_1.constructorstandingsid = races_1.raceid ) where races_1.time is not NULL group by races_1.time, races_1.raceid, qualifying_1.qualifyid, constructor_standings_1.points, qualifying_1.raceid, qualifying_1.driverid, constructor_standings_1.points limit 42;",YES,""
1225,"select standings_1.date, standings_1.raceid, standings_1.position, standings_1.wins, standings_1.raceid, standings_1.date, standings_1.points from standings as standings_1 where standings_1.driverid >= standings_1.position limit 4;",YES,""
