id,query,success,error
1148,"select orders_1.o_orderkey, orders_1.o_orderkey , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join partsupp as partsupp_1 on (orders_1.o_orderkey = partsupp_1.ps_partkey ) where orders_1.o_orderstatus >= orders_1.o_clerk limit 28;",YES,""
1149,"select min( nation_1.n_nationkey), nation_1.n_name , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join orders as orders_1 on (lineitem_1.l_orderkey = orders_1.o_orderkey ) inner join nation as nation_1 on (lineitem_1.l_orderkey = nation_1.n_nationkey ) where lineitem_1.l_linestatus <= orders_1.o_orderstatus group by nation_1.n_name limit 34;",YES,""
1150,"select max( orders_1.o_orderkey), customer_1.c_mktsegment , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 inner join part as part_1 inner join orders as orders_1 on (part_1.p_partkey = orders_1.o_orderkey ) on (customer_1.c_custkey = part_1.p_partkey ) where orders_1.o_shippriority is not NULL group by customer_1.c_mktsegment limit 34;",YES,""
1151,"select part_1.p_brand, part_1.p_partkey, part_1.p_type, part_1.p_type , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_partkey is not NULL limit 12;",YES,""
1152,"select lineitem_1.l_extendedprice, lineitem_1.l_shipdate, lineitem_1.l_linenumber, lineitem_1.l_comment, lineitem_1.l_extendedprice , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_shipmode is not NULL limit 38;",YES,""
1153,"select supplier_1.s_acctbal, supplier_1.s_name, supplier_1.s_phone, supplier_1.s_nationkey, supplier_1.s_comment, supplier_1.provsql, supplier_1.s_name, supplier_1.s_phone, supplier_1.s_nationkey, supplier_1.s_nationkey, supplier_1.s_suppkey, supplier_1.s_acctbal, supplier_1.s_comment , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_comment is not NULL limit 29;",YES,""
1154,"select nation_1.n_nationkey, nation_1.provsql, nation_1.provsql, region_1.r_regionkey, region_1.r_regionkey, region_1.r_regionkey, min( region_1.r_regionkey), nation_1.n_regionkey, nation_1.n_name, region_1.r_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 inner join nation as nation_1 on (region_1.r_regionkey = nation_1.n_nationkey ) where region_1.r_name >= nation_1.n_name group by nation_1.n_name, nation_1.n_nationkey, nation_1.n_regionkey, nation_1.provsql, region_1.r_regionkey limit 21;",YES,""
1155,"select supplier_1.s_phone, supplier_1.s_suppkey, min( region_1.r_regionkey), region_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 inner join region as region_1 on (supplier_1.s_suppkey = region_1.r_regionkey ) where supplier_1.s_phone is not NULL group by region_1.provsql, supplier_1.s_phone, supplier_1.s_suppkey limit 5;",YES,""
1156,"select orders_1.o_shippriority, orders_1.o_totalprice , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 where orders_1.o_orderpriority is not NULL limit 40;",YES,""
1157,"select part_1.p_size, part_1.provsql, part_1.p_size, part_1.p_name, part_1.p_name, part_1.p_mfgr, part_1.p_brand , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_brand is not NULL limit 40;",YES,""
1158,"select region_1.r_comment, region_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join region as region_1 on (part_1.p_partkey = region_1.r_regionkey ) where part_1.p_brand is not NULL limit 6;",YES,""
1159,"select nation_1.n_nationkey, nation_1.n_nationkey, partsupp_1.ps_supplycost , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join partsupp as partsupp_1 on (nation_1.n_nationkey = partsupp_1.ps_partkey ) where nation_1.n_name is not NULL limit 32;",YES,""
1160,"select lineitem_1.l_shipmode , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join customer as customer_1 inner join customer as customer_2 on (customer_1.c_custkey = customer_2.c_custkey ) on (part_1.p_partkey = customer_2.c_custkey ) inner join lineitem as lineitem_1 on (part_1.p_partkey = lineitem_1.l_orderkey ) where customer_1.c_address is not NULL limit 2;",YES,""
1161,"select nation_1.n_nationkey , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.n_regionkey is not NULL limit 9;",YES,""
1162,"select max( part_1.p_partkey), part_1.p_container, part_1.p_retailprice, part_1.p_name , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_mfgr is not NULL group by part_1.p_container, part_1.p_name, part_1.p_retailprice limit 11;",YES,""
1163,"select min( nation_1.n_regionkey), min( part_1.p_size), lineitem_1.l_suppkey, orders_1.o_comment, lineitem_1.l_returnflag , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join lineitem as lineitem_1 inner join part as part_1 inner join nation as nation_1 on (part_1.p_partkey = nation_1.n_nationkey ) on (lineitem_1.l_orderkey = part_1.p_partkey ) on (orders_1.o_orderkey = part_1.p_partkey ) where orders_1.o_orderdate = lineitem_1.l_receiptdate group by lineitem_1.l_returnflag, lineitem_1.l_suppkey, orders_1.o_comment limit 36;",YES,""
1164,"select min( customer_2.c_custkey), customer_2.c_comment, part_1.p_container, customer_1.c_address, customer_1.c_nationkey, part_1.p_retailprice, customer_1.provsql, customer_2.c_custkey, part_1.p_mfgr, customer_1.c_phone, part_2.provsql, part_1.p_partkey, part_2.p_retailprice, customer_1.c_custkey, part_2.p_retailprice, part_2.p_partkey , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 inner join customer as customer_1 on (part_1.p_partkey = customer_1.c_custkey ) inner join customer as customer_2 on (part_1.p_partkey = customer_2.c_custkey ) inner join part as part_2 on (customer_1.c_custkey = part_2.p_partkey ) where customer_1.c_nationkey > part_2.p_size group by customer_1.c_address, customer_1.c_custkey, customer_1.c_nationkey, customer_1.c_phone, customer_1.provsql, customer_2.c_comment, customer_2.c_custkey, part_1.p_container, part_1.p_mfgr, part_1.p_partkey, part_1.p_retailprice, part_2.p_partkey, part_2.p_retailprice, part_2.provsql limit 27;",YES,""
1165,"select supplier_1.s_nationkey, supplier_1.s_phone, supplier_1.s_suppkey , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.provsql <= supplier_1.provsql limit 22;",YES,""
1166,"select region_1.r_regionkey, lineitem_1.l_shipinstruct, supplier_1.s_address, lineitem_1.l_orderkey, max( supplier_1.s_suppkey), max( region_1.r_regionkey), lineitem_1.l_receiptdate, region_1.r_regionkey, lineitem_1.l_receiptdate, region_1.r_name, region_1.r_comment , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join region as region_1 on (lineitem_1.l_orderkey = region_1.r_regionkey ) inner join supplier as supplier_1 on (region_1.r_regionkey = supplier_1.s_suppkey ) where supplier_1.s_acctbal > lineitem_1.l_discount group by lineitem_1.l_orderkey, lineitem_1.l_receiptdate, lineitem_1.l_shipinstruct, region_1.r_comment, region_1.r_name, region_1.r_regionkey, supplier_1.s_address limit 13;",YES,""
1167,"select supplier_2.s_phone, partsupp_1.ps_comment, supplier_1.s_nationkey, orders_1.o_totalprice, supplier_1.provsql, max( orders_1.o_custkey), nation_1.n_regionkey, supplier_1.s_acctbal, partsupp_1.ps_availqty, partsupp_1.provsql, nation_1.n_name, supplier_1.s_acctbal, min( supplier_1.s_suppkey), supplier_2.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 inner join orders as orders_1 inner join partsupp as partsupp_1 inner join supplier as supplier_2 on (partsupp_1.ps_partkey = supplier_2.s_suppkey ) on (orders_1.o_orderkey = supplier_2.s_suppkey ) inner join nation as nation_1 on (orders_1.o_orderkey = nation_1.n_nationkey ) on (supplier_1.s_suppkey = nation_1.n_nationkey ) where orders_1.o_orderdate = orders_1.o_orderdate group by nation_1.n_name, nation_1.n_regionkey, orders_1.o_totalprice, partsupp_1.provsql, partsupp_1.ps_availqty, partsupp_1.ps_comment, supplier_1.provsql, supplier_1.s_acctbal, supplier_1.s_nationkey, supplier_2.provsql, supplier_2.s_phone limit 18;",YES,""
1168,"select part_1.p_brand , provsql.sr_why(provsql.provenance(), 'provmap') from part as part_1 where part_1.p_size > part_1.p_partkey limit 30;",YES,""
1169,"select customer_1.provsql, customer_1.c_comment , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_custkey >= customer_1.c_nationkey limit 40;",YES,""
1170,"select nation_1.n_comment, nation_1.n_name, nation_1.n_nationkey, nation_1.n_regionkey, lineitem_1.l_linenumber, lineitem_1.provsql, lineitem_1.l_partkey , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 inner join lineitem as lineitem_1 on (nation_1.n_nationkey = lineitem_1.l_orderkey ) where lineitem_1.l_receiptdate = lineitem_1.l_commitdate limit 32;",YES,""
1171,"select region_1.r_regionkey, region_1.provsql, region_1.r_regionkey, lineitem_1.l_shipdate, region_1.r_name, lineitem_1.provsql, region_1.provsql, region_1.r_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 inner join lineitem as lineitem_1 on (region_1.r_regionkey = lineitem_1.l_orderkey ) where lineitem_1.l_orderkey = region_1.r_regionkey limit 40;",YES,""
1172,"select lineitem_1.l_shipmode, partsupp_1.ps_availqty, partsupp_1.ps_suppkey , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join partsupp as partsupp_1 on (lineitem_1.l_orderkey = partsupp_1.ps_partkey ) inner join nation as nation_1 on (partsupp_1.ps_partkey = nation_1.n_nationkey ) where lineitem_1.l_tax > lineitem_1.l_quantity limit 25;",YES,""
1173,"select max( lineitem_1.l_partkey), lineitem_1.l_linenumber, lineitem_1.l_linestatus, lineitem_1.l_shipmode , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_shipdate is not NULL group by lineitem_1.l_linenumber, lineitem_1.l_linestatus, lineitem_1.l_shipmode limit 32;",YES,""
1174,"select orders_1.o_orderdate, partsupp_2.ps_supplycost, orders_2.o_orderdate, orders_1.o_shippriority, orders_1.o_shippriority, partsupp_1.ps_comment, orders_1.o_orderdate, customer_1.c_custkey , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 inner join orders as orders_1 inner join orders as orders_2 inner join partsupp as partsupp_2 on (orders_2.o_orderkey = partsupp_2.ps_partkey ) on (orders_1.o_orderkey = partsupp_2.ps_partkey ) on (partsupp_1.ps_partkey = orders_1.o_orderkey ) inner join customer as customer_1 on (partsupp_2.ps_partkey = customer_1.c_custkey ) where orders_1.o_orderstatus is not NULL limit 26;",YES,""
1175,"select customer_1.c_acctbal, max( customer_1.c_custkey) , provsql.sr_why(provsql.provenance(), 'provmap') from customer as customer_1 where customer_1.c_custkey is not NULL group by customer_1.c_acctbal limit 6;",YES,""
1176,"select min( orders_2.o_orderkey), max( lineitem_2.l_orderkey), max( lineitem_3.l_suppkey), lineitem_3.l_discount, nation_1.n_comment, min( lineitem_2.l_partkey), lineitem_2.l_discount, orders_1.o_orderpriority , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join lineitem as lineitem_2 on (lineitem_1.l_orderkey = lineitem_2.l_orderkey ) inner join nation as nation_1 inner join orders as orders_1 on (nation_1.n_nationkey = orders_1.o_orderkey ) inner join orders as orders_2 inner join lineitem as lineitem_3 on (orders_2.o_orderkey = lineitem_3.l_orderkey ) on (nation_1.n_nationkey = orders_2.o_orderkey ) on (lineitem_1.l_orderkey = lineitem_3.l_orderkey ) where orders_1.provsql >= lineitem_1.provsql group by lineitem_2.l_discount, lineitem_3.l_discount, nation_1.n_comment, orders_1.o_orderpriority limit 11;",YES,""
1177,"select region_1.provsql, region_1.r_name, region_1.r_regionkey, region_1.r_regionkey, region_1.provsql, min( region_1.r_regionkey), region_1.r_comment, min( region_1.r_regionkey), region_1.r_regionkey, region_1.r_regionkey, region_1.r_name, region_1.r_regionkey, max( region_1.r_regionkey), region_1.r_regionkey, min( region_1.r_regionkey), region_1.r_comment, region_1.provsql, region_1.r_regionkey, region_1.provsql, region_1.r_regionkey, region_1.provsql, region_1.provsql, region_1.r_comment, region_1.r_name, region_1.r_name, region_1.r_regionkey, min( region_1.r_regionkey), region_1.r_name, min( region_1.r_regionkey), region_1.r_regionkey, region_1.provsql, region_1.r_comment, region_1.r_regionkey, region_1.r_comment, region_1.provsql, region_1.r_name, region_1.r_name , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.provsql = region_1.provsql group by region_1.provsql, region_1.r_comment, region_1.r_name, region_1.r_regionkey limit 38;",YES,""
1178,"select region_1.r_name, lineitem_2.l_linenumber, partsupp_1.ps_partkey, lineitem_2.l_shipmode, orders_1.provsql, region_1.r_regionkey, region_1.r_name, lineitem_1.l_receiptdate, region_1.r_comment , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 inner join region as region_1 inner join orders as orders_1 inner join lineitem as lineitem_2 on (orders_1.o_orderkey = lineitem_2.l_orderkey ) on (region_1.r_regionkey = lineitem_2.l_orderkey ) on (lineitem_1.l_orderkey = region_1.r_regionkey ) inner join partsupp as partsupp_1 on (orders_1.o_orderkey = partsupp_1.ps_partkey ) where partsupp_1.ps_comment is not NULL limit 17;",YES,""
1179,"select min( lineitem_1.l_orderkey), lineitem_1.l_tax, partsupp_1.ps_availqty , provsql.sr_why(provsql.provenance(), 'provmap') from partsupp as partsupp_1 inner join partsupp as partsupp_2 on (partsupp_1.ps_partkey = partsupp_2.ps_partkey ) inner join lineitem as lineitem_1 on (partsupp_2.ps_partkey = lineitem_1.l_orderkey ) where lineitem_1.l_shipinstruct < lineitem_1.l_shipmode group by lineitem_1.l_tax, partsupp_1.ps_availqty limit 38;",YES,""
1180,"select supplier_1.s_address, supplier_1.s_nationkey, supplier_1.s_acctbal, supplier_1.s_address, supplier_1.s_phone, supplier_1.provsql, supplier_1.s_address, max( supplier_1.s_nationkey), supplier_1.s_suppkey, supplier_1.s_phone, min( supplier_1.s_nationkey), supplier_1.s_suppkey, supplier_1.provsql, supplier_1.s_suppkey, supplier_1.s_acctbal, supplier_1.s_phone, supplier_1.s_comment, supplier_1.s_phone, supplier_1.s_acctbal, supplier_1.s_suppkey, supplier_1.s_phone, min( supplier_1.s_suppkey), min( supplier_1.s_suppkey), min( supplier_1.s_nationkey), supplier_1.s_suppkey, supplier_1.s_phone, supplier_1.s_name, min( supplier_1.s_nationkey) , provsql.sr_why(provsql.provenance(), 'provmap') from supplier as supplier_1 where supplier_1.s_phone <= supplier_1.s_name group by supplier_1.provsql, supplier_1.s_acctbal, supplier_1.s_address, supplier_1.s_comment, supplier_1.s_name, supplier_1.s_nationkey, supplier_1.s_phone, supplier_1.s_suppkey limit 42;",YES,""
1181,"select lineitem_1.l_commitdate, lineitem_1.l_returnflag, lineitem_1.l_suppkey, lineitem_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_linenumber is not NULL limit 38;",YES,""
1182,"select orders_2.o_totalprice, orders_2.o_comment, orders_2.o_orderpriority, orders_2.o_orderkey , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join orders as orders_2 on (orders_1.o_orderkey = orders_2.o_orderkey ) where orders_2.provsql is not NULL limit 33;",YES,""
1183,"select partsupp_1.provsql, orders_1.o_orderstatus, orders_1.o_orderpriority , provsql.sr_why(provsql.provenance(), 'provmap') from orders as orders_1 inner join partsupp as partsupp_1 on (orders_1.o_orderkey = partsupp_1.ps_partkey ) where orders_1.provsql = partsupp_1.provsql limit 7;",YES,""
1184,"select nation_1.n_regionkey, nation_1.provsql, nation_1.n_regionkey, nation_1.provsql, nation_1.n_name, nation_1.n_nationkey, nation_1.provsql , provsql.sr_why(provsql.provenance(), 'provmap') from nation as nation_1 where nation_1.n_comment is not NULL limit 4;",YES,""
1185,"select region_1.r_comment, region_1.provsql, region_1.r_comment, region_1.r_comment, region_1.provsql, region_1.r_comment, region_1.r_comment, region_1.provsql, region_1.r_regionkey, region_1.r_regionkey , provsql.sr_why(provsql.provenance(), 'provmap') from region as region_1 where region_1.provsql is not NULL limit 29;",YES,""
1186,"select lineitem_1.l_returnflag, lineitem_1.l_quantity, lineitem_1.l_returnflag, max( lineitem_1.l_orderkey), lineitem_1.l_shipdate, max( lineitem_1.l_suppkey), lineitem_1.l_shipinstruct, lineitem_1.l_comment, lineitem_1.l_receiptdate, lineitem_1.l_linenumber, lineitem_1.provsql, lineitem_1.l_comment, lineitem_1.provsql, lineitem_1.l_commitdate, min( lineitem_1.l_orderkey) , provsql.sr_why(provsql.provenance(), 'provmap') from lineitem as lineitem_1 where lineitem_1.l_quantity is not NULL group by lineitem_1.l_comment, lineitem_1.l_commitdate, lineitem_1.l_linenumber, lineitem_1.l_quantity, lineitem_1.l_receiptdate, lineitem_1.l_returnflag, lineitem_1.l_shipdate, lineitem_1.l_shipinstruct, lineitem_1.provsql limit 35;",YES,""
