id,query,success,error
332,"select supplier.s_phone, supplier.s_comment, supplier.s_suppkey, supplier.s_suppkey, min( cast(cast(null as ""time"") as ""time"")), supplier.s_name from supplier where supplier.s_phone > supplier.s_phone limit 110;",NO,"ERREUR:  la colonne « supplier.s_phone » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : supplier.s_phone,           ^"
333,"select nation.n_nationkey, nation.n_name, nation.n_nationkey, nation.n_regionkey, partsupp.ps_supplycost, partsupp.ps_supplycost, nation.n_comment, nation.n_regionkey, partsupp.ps_supplycost, partsupp.ps_comment, partsupp.ps_availqty, nation.n_regionkey, nation.n_regionkey, partsupp.ps_suppkey, nation.n_comment, partsupp.ps_comment, partsupp.ps_comment, sum( cast(partsupp.ps_supplycost as ""numeric"")), partsupp.ps_comment, partsupp.ps_suppkey, partsupp.ps_availqty, partsupp.ps_suppkey, max( cast(cast(null as timestamptz) as timestamptz)), nation.n_nationkey, partsupp.ps_availqty, partsupp.ps_comment, partsupp.ps_availqty from partsupp inner join nation on (partsupp.ps_suppkey = nation.n_nationkey ) where partsupp.ps_availqty is NULL limit 77;",NO,"ERREUR:  la colonne « nation.n_nationkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : nation.n_nationkey,           ^"
334,"select region.r_name, region.r_comment, region.r_comment, region.r_name, orders.o_custkey from nation inner join partsupp inner join orders on (orders.o_orderpriority = orders.o_orderstatus) inner join region inner join lineitem on (region.r_regionkey = lineitem.l_orderkey ) on (partsupp.ps_suppkey >= orders.o_custkey) on (nation.n_nationkey is NULL) where lineitem.l_extendedprice = lineitem.l_discount;",YES,""
335,"select avg( cast(cast(null as int8) as int8)) from customer inner join partsupp inner join supplier on (supplier.s_name = supplier.s_name) on (customer.c_custkey = supplier.s_suppkey ) where partsupp.ps_availqty is NULL limit 101;",YES,""
336,"select region.r_regionkey, lineitem.l_receiptdate, region.r_name, supplier.s_name, min( cast(cast(null as int2) as int2)), max( cast(cast(null as money) as money)), lineitem.l_extendedprice, region.r_name, orders.o_comment, part.p_partkey, sum( cast(cast(null as int8) as int8)), sum( cast(cast(null as float4) as float4)), lineitem.l_quantity, region.r_regionkey, max( cast(cast(null as oid) as oid)), max( cast(cast(null as text) as text)), orders.o_shippriority, orders.o_custkey, lineitem.l_linestatus, lineitem.l_shipmode from supplier inner join orders on (orders.o_shippriority < orders.o_orderkey) inner join region inner join part on (part.p_mfgr < part.p_mfgr) on (supplier.s_suppkey < supplier.s_suppkey) inner join supplier inner join lineitem inner join region on (lineitem.l_returnflag = lineitem.l_returnflag) on (region.r_name <= supplier.s_phone) on (supplier.s_name is NULL) where lineitem.l_shipdate is NULL limit 37;",NO,"ERREUR:  le nom de la table « supplier » est spécifié plus d'une fois"
337,"select nation.n_nationkey from nation where nation.n_nationkey is NULL;",YES,""
338,"select orders.o_totalprice, lineitem.l_extendedprice, min( cast(cast(null as money) as money)), lineitem.l_linenumber, lineitem.l_quantity, orders.o_comment, customer.c_address, orders.o_orderdate, lineitem.l_tax, lineitem.l_shipdate, lineitem.l_linestatus from lineitem inner join lineitem on (lineitem.l_shipinstruct < lineitem.l_shipinstruct) inner join lineitem inner join customer on (lineitem.l_returnflag = customer.c_phone ) on (lineitem.l_receiptdate = lineitem.l_receiptdate) inner join orders inner join lineitem on (lineitem.l_receiptdate <= orders.o_orderdate) on (orders.o_orderpriority <= orders.o_clerk) where orders.o_orderpriority = lineitem.l_shipmode limit 107;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
339,"select region.r_name, part.p_name from nation inner join region inner join customer on (region.r_name < customer.c_phone) on (customer.c_acctbal <= customer.c_acctbal) inner join part on (part.p_retailprice <= part.p_retailprice) where nation.n_name is NULL limit 14;",YES,""
340,"select max( cast(cast(null as inet) as inet)), partsupp.ps_comment, partsupp.ps_supplycost, sum( cast(partsupp.ps_supplycost as ""numeric"")), partsupp.ps_availqty, partsupp.ps_partkey, avg( cast(partsupp.ps_partkey as int4)), min( cast(cast(null as int2) as int2)), partsupp.ps_comment, partsupp.ps_partkey, partsupp.ps_partkey from partsupp where partsupp.ps_partkey is NULL limit 6;",NO,"ERREUR:  la colonne « partsupp.ps_comment » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 4 : partsupp.ps_comment,           ^"
341,"select min( cast(cast(null as ""timestamp"") as ""timestamp"")) from lineitem where lineitem.l_orderkey <= lineitem.l_partkey;",YES,""
342,"select region.r_name, region.r_comment, region.r_regionkey from region where region.r_regionkey is not NULL;",YES,""
343,"select nation.n_nationkey, nation.n_name, avg( cast(cast(null as float4) as float4)), min( cast(cast(null as ""time"") as ""time"")), part.p_comment, nation.n_nationkey, part.p_partkey, nation.n_comment, nation.n_nationkey, part.p_partkey, nation.n_comment, min( cast(cast(null as pg_lsn) as pg_lsn)), nation.n_comment, part.p_type, part.p_partkey, part.p_container, nation.n_name, part.p_brand from nation inner join nation inner join part inner join nation on (part.p_comment = nation.n_comment ) on (part.p_retailprice >= part.p_retailprice) on (part.p_retailprice < part.p_retailprice) inner join part on (part.p_type is NULL) where nation.n_comment is NULL;",NO,"ERREUR:  le nom de la table « nation » est spécifié plus d'une fois"
344,"select lineitem.l_shipinstruct, nation.n_regionkey, supplier.s_suppkey, customer.c_address, supplier.s_name, min( cast(cast(null as int8) as int8)), lineitem.l_linenumber, partsupp.ps_availqty from supplier inner join lineitem on (lineitem.l_partkey > supplier.s_suppkey) inner join supplier on (lineitem.l_receiptdate < lineitem.l_shipdate) inner join region inner join partsupp on (partsupp.ps_availqty = region.r_regionkey) inner join orders on (orders.o_orderdate > orders.o_orderdate) inner join region inner join nation inner join supplier on (supplier.s_acctbal > supplier.s_acctbal) on (region.r_name > region.r_name) on (orders.o_shippriority < region.r_regionkey) on (lineitem.l_linestatus <= lineitem.l_linestatus) inner join orders inner join part inner join lineitem on (lineitem.l_shipdate <= lineitem.l_shipdate) inner join nation on (lineitem.l_discount >= lineitem.l_discount) on (lineitem.l_receiptdate = lineitem.l_commitdate) on (supplier.s_nationkey = nation.n_regionkey) inner join customer inner join customer on (customer.c_mktsegment <= customer.c_phone) inner join supplier on (customer.c_acctbal > customer.c_acctbal) on (supplier.s_phone = supplier.s_name ) where nation.n_regionkey is not NULL;",NO,"ERREUR:  le nom de la table « supplier » est spécifié plus d'une fois"
345,"select partsupp.ps_supplycost, partsupp.ps_supplycost, nation.n_name, customer.c_address, lineitem.l_partkey, lineitem.l_quantity, lineitem.l_linenumber, partsupp.ps_partkey, part.p_name from customer inner join region on (customer.c_phone = region.r_name) inner join lineitem on (lineitem.l_extendedprice >= lineitem.l_tax) inner join nation on (lineitem.l_returnflag >= lineitem.l_linestatus) inner join nation inner join customer on (nation.n_name < customer.c_mktsegment) inner join partsupp on (customer.c_mktsegment < customer.c_mktsegment) inner join lineitem inner join customer inner join supplier on (customer.c_acctbal < customer.c_acctbal) on (lineitem.l_tax <= customer.c_acctbal) inner join orders on (lineitem.l_discount <= lineitem.l_extendedprice) on (supplier.s_nationkey >= customer.c_nationkey) inner join part on (part.p_size > nation.n_nationkey) on (lineitem.l_commitdate > lineitem.l_commitdate) inner join partsupp inner join lineitem on (lineitem.l_quantity >= lineitem.l_tax) inner join lineitem on (partsupp.ps_partkey = lineitem.l_orderkey ) inner join customer inner join lineitem on (customer.c_name = lineitem.l_comment ) inner join partsupp on (lineitem.l_returnflag <= customer.c_mktsegment) on (lineitem.l_commitdate <= lineitem.l_receiptdate) inner join orders on (lineitem.l_returnflag > orders.o_orderpriority) on (customer.c_acctbal is NULL) where partsupp.ps_availqty is not NULL limit 59;",NO,"ERREUR:  le nom de la table « customer » est spécifié plus d'une fois"
346,"select nation.n_comment, nation.n_comment, nation.n_name, nation.n_regionkey, nation.n_name, nation.n_regionkey, nation.n_name, nation.n_name from nation where nation.n_comment is not NULL;",YES,""
347,"select part.p_size, partsupp.ps_availqty, partsupp.ps_comment, part.p_partkey, partsupp.ps_suppkey, max( cast(cast(null as inet) as inet)), partsupp.ps_comment, min( cast(cast(null as int8) as int8)), part.p_container, avg( cast(cast(null as float4) as float4)), min( cast(cast(null as xid8) as xid8)), region.r_regionkey, region.r_regionkey from partsupp inner join region inner join part on (part.p_container >= region.r_name) on (part.p_partkey > part.p_size) where partsupp.ps_supplycost is not NULL limit 95;",NO,"ERREUR:  la colonne « part.p_size » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : part.p_size,           ^"
348,"select partsupp.ps_availqty, partsupp.ps_comment, partsupp.ps_partkey, partsupp.ps_supplycost, partsupp.ps_availqty, partsupp.ps_suppkey, min( cast(partsupp.ps_availqty as int4)), partsupp.ps_availqty, partsupp.ps_partkey, partsupp.ps_comment from partsupp where partsupp.ps_availqty is NULL limit 111;",NO,"ERREUR:  la colonne « partsupp.ps_availqty » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : partsupp.ps_availqty,           ^"
349,"select lineitem.l_tax, lineitem.l_discount, orders.o_shippriority, supplier.s_comment, min( cast(cast(null as oid) as oid)), supplier.s_comment from lineitem inner join orders inner join supplier on (orders.o_orderstatus = orders.o_clerk) on (supplier.s_nationkey is NULL) where orders.o_orderkey is not NULL;",NO,"ERREUR:  la colonne « lineitem.l_tax » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : lineitem.l_tax,           ^"
350,"select customer.c_custkey, avg( cast(cast(null as int8) as int8)), customer.c_phone, customer.c_name, customer.c_mktsegment, customer.c_phone, customer.c_custkey, customer.c_nationkey, customer.c_nationkey, customer.c_comment, customer.c_name, customer.c_nationkey, customer.c_name, min( cast(cast(null as anyarray) as anyarray)), customer.c_mktsegment from customer where customer.c_acctbal = customer.c_acctbal limit 162;",NO,"ERREUR:  la colonne « customer.c_custkey » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : customer.c_custkey,           ^"
351,"select region.r_name, region.r_regionkey, supplier.s_phone, part.p_comment, region.r_comment from region inner join nation inner join lineitem inner join lineitem on (lineitem.l_returnflag = lineitem.l_linestatus) on (lineitem.l_returnflag = lineitem.l_linestatus) inner join customer inner join supplier inner join part on (supplier.s_suppkey = part.p_partkey ) on (part.p_size > customer.c_nationkey) on (part.p_size <= lineitem.l_linenumber) inner join region inner join part on (part.p_retailprice > part.p_retailprice) on (customer.c_acctbal < part.p_retailprice) on (nation.n_comment is NULL) where part.p_size is not NULL limit 117;",NO,"ERREUR:  le nom de la table « lineitem » est spécifié plus d'une fois"
352,"select supplier.s_acctbal, supplier.s_name, supplier.s_comment from supplier where supplier.s_acctbal > supplier.s_acctbal limit 81;",YES,""
353,"select min( cast(cast(null as money) as money)) from lineitem where lineitem.l_returnflag is not NULL limit 181;",YES,""
354,"select supplier.s_address, supplier.s_acctbal, supplier.s_acctbal, supplier.s_acctbal, supplier.s_suppkey, supplier.s_phone, supplier.s_name, count( cast(supplier.s_name as bpchar)), supplier.s_nationkey, supplier.s_phone, supplier.s_comment, supplier.s_acctbal from supplier where supplier.s_suppkey is NULL limit 65;",NO,"ERREUR:  la colonne « supplier.s_address » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : supplier.s_address,           ^"
355,"select lineitem.l_linestatus, lineitem.l_comment, lineitem.l_linestatus, lineitem.l_tax, lineitem.l_linestatus, lineitem.l_partkey, lineitem.l_linestatus, lineitem.l_suppkey, lineitem.l_linestatus, avg( cast(cast(null as int8) as int8)), lineitem.l_extendedprice, lineitem.l_commitdate, lineitem.l_partkey, lineitem.l_comment, min( cast(cast(null as money) as money)) from lineitem where lineitem.l_partkey is NULL;",NO,"ERREUR:  la colonne « lineitem.l_linestatus » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : lineitem.l_linestatus,           ^"
356,"select lineitem.l_shipinstruct, orders.o_totalprice, part.p_comment, part.p_name, part.p_comment, lineitem.l_linestatus, orders.o_totalprice, lineitem.l_commitdate, min( cast(lineitem.l_suppkey as int4)), orders.o_totalprice, lineitem.l_linestatus, part.p_comment, part.p_partkey from lineitem inner join part on (lineitem.l_tax < lineitem.l_tax) inner join orders on (lineitem.l_suppkey >= part.p_partkey) where part.p_name is not NULL limit 103;",NO,"ERREUR:  la colonne « lineitem.l_shipinstruct » doit apparaître dans la clause GROUP BY ou doit être utilisé dans une fonction d'agrégat LIGNE 2 : lineitem.l_shipinstruct,           ^"
357,"select nation.n_comment from nation where nation.n_comment is NULL limit 114;",YES,""
358,"select part.p_brand, part.p_container, part.p_name, part.p_mfgr from part where part.p_mfgr is not NULL limit 43;",YES,""
